Month,Region,Product_Category,Product_Name,Product_Sub_Category,SKU,Quantity,Volume
jan24,Western,Beverage Products ,Balona,Cocoa,,0.0,
jan24,Western,Beverage Products ,qty_BalonaChocolate35GSht,Cocoa,35.0,,4235.0
jan24,Western,Beverage Products ,Cadbury,Cocoa,,597.0,
jan24,Western,Beverage Products ,qty_CadburyHotChocodrink30G,Cocoa,30.0,597.0,198000.0
jan24,Western,Beverage Products ,,Cocoa,,0.0,
jan24,Western,Beverage Products ,qty_CBChocomalt35g,Cocoa,35.0,49.0,44135.0
jan24,Western,Beverage Products ,qty_CBChocomalt40G,Cocoa,40.0,16.0,26960.0
jan24,Western,Beverage Products ,,Cocoa,,,
jan24,Western,Beverage Products ,,Cocoa,,,
jan24,Western,Beverage Products ,Chocolim,Cocoa,,66.0,
jan24,Western,Beverage Products ,qty_Chocolim1KgSht,Cocoa,1000.0,31.0,321000.0
jan24,Western,Beverage Products ,qty_Chocolim500GSht,Cocoa,500.0,35.0,342500.0
jan24,Western,Beverage Products ,Dano,Cocoa,,6.0,
jan24,Western,Beverage Products ,qty_DanoChoco40g,Cocoa,40.0,6.0,3680.0
jan24,Western,Beverage Products ,HnH,Cocoa,,0.0,
jan24,Western,Beverage Products ,qty_HnHChocolateDrink17GSht,Cocoa,17.0,,46189.0
jan24,Western,Beverage Products ,Ideal,Cocoa,,0.0,
jan24,Western,Beverage Products ,qty_Idealmilkychoco37gsht,Cocoa,37.0,,5550.0
jan24,Western,Beverage Products ,Miksi,Cocoa,,1128.0,
jan24,Western,Beverage Products ,qty_MiksiChoco35g,Cocoa,35.0,74.0,298655.0
jan24,Western,Beverage Products ,qty_MiksiChoco40G,Cocoa,40.0,1054.0,236760.0
jan24,Western,Beverage Products ,Milo,Cocoa,,4944.0,
jan24,Western,Beverage Products ,qty_Milo20G,Cocoa,20.0,2592.0,580680.0
jan24,Western,Beverage Products ,qty_Milo400GSht,Cocoa,400.0,14.0,296000.0
jan24,Western,Beverage Products ,qty_Milo400GTin,Cocoa,400.0,239.0,1494400.0
jan24,Western,Beverage Products ,qty_Milo800GSht,Cocoa,800.0,10.0,323200.0
jan24,Western,Beverage Products ,qty_Milo80GSht,Cocoa,80.0,,800.0
jan24,Western,Beverage Products ,qty_MiloAllIn1NutriMix1KGSht,Cocoa,1000.0,1.0,11000.0
jan24,Western,Beverage Products ,qty_MiloAllIn1NutriMix37GSht,Cocoa,37.0,2088.0,729862.0
jan24,Western,Beverage Products ,Omega,Cocoa,,72.0,
jan24,Western,Beverage Products ,qty_OmegaChocolateMix40GSht,Cocoa,40.0,72.0,157440.0
jan24,Western,Beverage Products ,Ovaltine,Cocoa,,1.0,
jan24,Western,Beverage Products ,qty_Ovaltine18G,Cocoa,18.0,,918.0
jan24,Western,Beverage Products ,qty_Ovaltine400GTin,Cocoa,400.0,1.0,9200.0
jan24,Western,Beverage Products ,qty_Ovaltine900GTin,Cocoa,900.0,,0.0
jan24,Western,Beverage Products ,Peak,Cocoa,,19.0,
jan24,Western,Beverage Products ,qty_PeakChoco25G,Cocoa,25.0,19.0,1375.0
jan24,Western,Beverage Products ,Richoco,Cocoa,,343.0,
jan24,Western,Beverage Products ,qty_Richoco1KgSht,Cocoa,1000.0,13.0,50000.0
jan24,Western,Beverage Products ,qty_Richoco20G,Cocoa,20.0,321.0,59040.0
jan24,Western,Beverage Products ,qty_Richoco500GSht,Cocoa,500.0,9.0,25000.0
jan24,Western,Beverage Products ,Rosaltine,Cocoa,,0.0,
jan24,Western,Beverage Products ,qty_RosaltineCocoaPowder40G,Cocoa,40.0,,0.0
jan24,Western,Beverage Products ,ThisWay,Cocoa,,1563.0,
jan24,Western,Beverage Products ,qty_ThisWayChocolatedrink40G,Cocoa,40.0,1563.0,599840.0
jan24,Western,Beverage Products ,Top,Cocoa,,29.0,
jan24,Western,Beverage Products ,qty_TopChoco40g,Cocoa,40.0,29.0,8840.0
jan24,Western,Beverage Products ,Twisco,Cocoa,,151.0,
jan24,Western,Beverage Products ,qty_twisco20g,Cocoa,20.0,151.0,92220.0
jan24,Western,Beverage Products ,qty_twisco400gsachet,Cocoa,400.0,,4000.0
jan24,Western,Beverage Products ,Flavours,Flavoured,,,370709.0
jan24,Western,Beverage Products ,Balona,Flavoured,,0.0,
jan24,Western,Beverage Products ,qty_BalonaAnyFlavour20GSht,Flavoured,20.0,,6940.0
jan24,Western,Beverage Products ,Cowbell,Flavoured,,332.0,
jan24,Western,Beverage Products ,qty_CBBanana40G,Flavoured,40.0,,20600.0
jan24,Western,Beverage Products ,qty_CBCoconut40G,Flavoured,40.0,,6360.0
jan24,Western,Beverage Products ,qty_CBStrawberry35G,Flavoured,35.0,332.0,205485.0
jan24,Western,Beverage Products ,qty_CBStrawberry40G,Flavoured,40.0,,65760.0
jan24,Western,Beverage Products ,qty_CBMocha35g,Flavoured,35.0,8.0,42560.0
jan24,Western,Beverage Products ,qty_CBMocha40G,Flavoured,40.0,71.0,20880.0
jan24,Western,Beverage Products ,,Flavoured,,,
jan24,Western,Beverage Products ,,Flavoured,,,
jan24,Western,Beverage Products ,Dano,Flavoured,,36.0,
jan24,Western,Beverage Products ,qty_DanoStrawberry18G,Flavoured,18.0,18.0,324.0
jan24,Western,Beverage Products ,qty_DanoStrawberry40g,Flavoured,40.0,18.0,1800.0
jan24,Western,,Q8C. Cereals Products (Quantity),,,3987.0,2717355.0
jan24,Western,,Bingo,,,0.0,
jan24,Western,Cereals Products,qty_BingoCornPops40G,Cereals Products,40.0,,7760.0
jan24,Western,Cereals Products,Briggen,Cereals Products,,0.0,
jan24,Western,Cereals Products,qty_BriggenCornFlakes375G,Cereals Products,375.0,,17625.0
jan24,Western,Cereals Products,qty_BriggenCornFlakes500G,Cereals Products,500.0,,5500.0
jan24,Western,Cereals Products,Cerelac,Cereals Products,,1774.0,
jan24,Western,Cereals Products,qty_CerelacBiscuity50GSht,Cereals Products,50.0,,4750.0
jan24,Western,Cereals Products,qty_CerelacHoney400GTin,Cereals Products,400.0,,4000.0
jan24,Western,Cereals Products,qty_CerelacMaize400GTin,Cereals Products,400.0,11.0,107200.0
jan24,Western,Cereals Products,qty_CerelacMaize50G,Cereals Products,50.0,503.0,305950.0
jan24,Western,Cereals Products,qty_CerelacMillet50G,Cereals Products,50.0,20.0,14750.0
jan24,Western,Cereals Products,qty_CerelacRice400GTin,Cereals Products,400.0,29.0,111600.0
jan24,Western,Cereals Products,qty_CerelacRice50G,Cereals Products,50.0,591.0,344100.0
jan24,Western,Cereals Products,qty_CerelacWheat350GSht,Cereals Products,350.0,,4900.0
jan24,Western,Cereals Products,qty_CerelacWheat400GTin,Cereals Products,400.0,25.0,266800.0
jan24,Western,Cereals Products,qty_CerelacWheat50GSht,Cereals Products,50.0,569.0,505150.0
jan24,Western,Cereals Products,qty_CerelacYummyfruits400GTin,Cereals Products,400.0,,2000.0
jan24,Western,Cereals Products,qty_CerelacYummyfruits50GSht,Cereals Products,50.0,26.0,32350.0
jan24,Western,Cereals Products,YumVita,Cereals Products,,2144.0,
jan24,Western,Cereals Products,qty_YumVitaRice350gSht,Cereals Products,350.0,,3500.0
jan24,Western,Cereals Products,qty_YumVitaRice50gSht,Cereals Products,50.0,789.0,255650.0
jan24,Western,Cereals Products,qty_YumVitaWheat350gSht,Cereals Products,350.0,,3500.0
jan24,Western,Cereals Products,qty_YumVitaWheat400gTin,Cereals Products,400.0,,18000.0
jan24,Western,Cereals Products,qty_YumVitaWheat50gSht,Cereals Products,50.0,769.0,387900.0
jan24,Western,Cereals Products,qty_YumVitaWheatCorn350gSht,Cereals Products,350.0,,2800.0
jan24,Western,Cereals Products,qty_YumVitaWheatCorn400gTin,Cereals Products,400.0,,15200.0
jan24,Western,Cereals Products,qty_YumVitaWheatCorn50gSht,Cereals Products,50.0,586.0,250250.0
jan24,Western,Cereals Products,TomVita,Cereals Products,,4.0,
jan24,Western,Cereals Products,qty_TomvitaMaize100GSht,Cereals Products,100.0,4.0,12200.0
jan24,Western,Cereals Products,Kelloggs,Cereals Products,,65.0,
jan24,Western,Cereals Products,qty_KelloggsCocoPops32G,Cereals Products,32.0,23.0,12192.0
jan24,Western,Cereals Products,qty_KelloggsCornFlakes32G,Cereals Products,32.0,42.0,13856.0
jan24,Western,Cereals Products,qty_Kelloggsgograin28G,Cereals Products,28.0,,1372.0
jan24,Western,Cereals Products,qty_KelloggsRiceKrispies500G,Cereals Products,500.0,,3500.0
jan24,Western,Cereals Products,MrKanny,Cereals Products,,0.0,
jan24,Western,Cereals Products,qty_MrKannyCornFlakes500g,Cereals Products,500.0,,3000.0
jan24,Western,,Q8D. Food Enhancer Products (Quantity),,,30959.0,
jan24,Western,,Tablet,,,,1816286.0
jan24,Western,,Frytol,,,20.0,
jan24,Western,Food Enhancer Products ,qty_FrytolTab10G,Tablet,10.0,20.0,200.0
jan24,Western,Food Enhancer Products ,Gino,Tablet,,60.0,
jan24,Western,Food Enhancer Products ,qty_GinoShrimppepperTab10G,Tablet,10.0,,200.0
jan24,Western,Food Enhancer Products ,qty_GinoShrimpspiceTab10G,Tablet,10.0,60.0,900.0
jan24,Western,Food Enhancer Products ,qty_GinoShrimpTab10G,Tablet,10.0,135.0,58460.0
jan24,Western,Food Enhancer Products ,Maggi,Tablet,,6013.0,
jan24,Western,Food Enhancer Products ,qty_MaggiChickenTab10G,Tablet,10.0,275.0,6670.0
jan24,Western,Food Enhancer Products ,qty_MaggiDedeedeTab10G,Tablet,10.0,1878.0,152790.0
jan24,Western,Food Enhancer Products ,qty_MaggiOnionTab10G,Tablet,10.0,,580.0
jan24,Western,Food Enhancer Products ,qty_MaggiShrimpTab10G,Tablet,10.0,3665.0,736090.0
jan24,Western,Food Enhancer Products ,qty_MaggiShrimpstarorCube4G,Tablet,4.0,195.0,780.0
jan24,Western,Food Enhancer Products ,MrChef,Tablet,,25.0,
jan24,Western,Food Enhancer Products ,qty_MrChefshrimptab12g,Tablet,12.0,25.0,103476.0
jan24,Western,Food Enhancer Products ,Onga,Tablet,,9912.0,
jan24,Western,Food Enhancer Products ,qty_OngaBeefTab11G,Tablet,11.0,292.0,3608.0
jan24,Western,Food Enhancer Products ,qty_OngaChickenTab11G,Tablet,11.0,,1199.0
jan24,Western,Food Enhancer Products ,qty_OngaShrimpTab11G,Tablet,11.0,9552.0,741400.0
jan24,Western,Food Enhancer Products ,qty_OngaStewTab11G,Tablet,11.0,68.0,9933.0
jan24,Western,Food Enhancer Products ,Powder,Powder,,,1012051.0
jan24,Western,Food Enhancer Products ,Adja,Powder,,404.0,
jan24,Western,Food Enhancer Products ,qty_AdjaSeasoningPwd15G,Powder,15.0,365.0,28620.0
jan24,Western,Food Enhancer Products ,qty_AdjaSeasoningPwd75G,Powder,75.0,39.0,55575.0
jan24,Western,Food Enhancer Products ,Aromate,Powder,,428.0,
jan24,Western,Food Enhancer Products ,qty_AromateSpices10G,Powder,10.0,,820.0
jan24,Western,Food Enhancer Products ,Ayekoo,Powder,,,
jan24,Western,Food Enhancer Products ,qty_ayekoobeefseasoningpwd10g,Powder,10.0,102.0,3020.0
jan24,Western,Food Enhancer Products ,qty_ayekoochickenseasoningpwd10g,Powder,10.0,133.0,4200.0
jan24,Western,Food Enhancer Products ,qty_ayekoojollofseasoningpwd10g,Powder,10.0,99.0,15880.0
jan24,Western,Food Enhancer Products ,qty_ayekoostewseasoningpwd10g,Powder,10.0,94.0,13010.0
jan24,Western,Food Enhancer Products ,Benny,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_BennyBeeforMeatPwd17G,Powder,17.0,,544.0
jan24,Western,Food Enhancer Products ,qty_BennyChickenPwd17G,Powder,17.0,,578.0
jan24,Western,Food Enhancer Products ,qty_BennyShrimpPwd17G,Powder,17.0,,170.0
jan24,Western,Food Enhancer Products ,BigMama,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_BigMamaseasoningpwd10g,Powder,10.0,,2310.0
jan24,Western,Food Enhancer Products ,Fagdic,Powder,,33.0,
jan24,Western,Food Enhancer Products ,qty_FagdicSpicesPwd10G,Powder,10.0,33.0,1510.0
jan24,Western,Food Enhancer Products ,qty_FagdicVegetableSeasoningPwd10G,Powder,10.0,,460.0
jan24,Western,Food Enhancer Products ,Faricity,Powder,,12.0,
jan24,Western,Food Enhancer Products ,qty_FaricitySeasoningpwd10g,Powder,10.0,12.0,10930.0
jan24,Western,Food Enhancer Products ,Frytol,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_FrytolChickenSeasoningPwd10G,Powder,10.0,,0.0
jan24,Western,Food Enhancer Products ,FungYues,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_FungYueseasoningpwd10g,Powder,10.0,,570.0
jan24,Western,Food Enhancer Products ,Gino,Powder,,1063.0,
jan24,Western,Food Enhancer Products ,qty_GinoCurryPwd5G,Powder,5.0,1063.0,41150.0
jan24,Western,Food Enhancer Products ,GoodTaste,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_GoodTasteChickenSeasoningPwd17G,Powder,17.0,,748.0
jan24,Western,Food Enhancer Products ,KitchenGlory,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_KitchenGloryBeefPwd10G,Powder,10.0,,130.0
jan24,Western,Food Enhancer Products ,qty_KitchenGloryMixedPwd10G,Powder,10.0,,160.0
jan24,Western,Food Enhancer Products ,Kivo,Powder,,1554.0,
jan24,Western,Food Enhancer Products ,qty_KivoPepperSoupseasoningpwd6g,Powder,6.0,1554.0,46974.0
jan24,Western,Food Enhancer Products ,Larso,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_LarsoSeasoningPwd10G,Powder,10.0,,100.0
jan24,Western,Food Enhancer Products ,Lion,Powder,,6.0,
jan24,Western,Food Enhancer Products ,qty_LionAdoboSeasoningPwd10G,Powder,10.0,,1550.0
jan24,Western,Food Enhancer Products ,qty_LionSpicesPwd5G,Powder,5.0,6.0,30.0
jan24,Western,Food Enhancer Products ,Maggi,Powder,,220.0,
jan24,Western,Food Enhancer Products ,qty_MaggiMixPy6gsht,Powder,6.0,220.0,3282.0
jan24,Western,Food Enhancer Products ,Minazen,Powder,,20.0,
jan24,Western,Food Enhancer Products ,qty_MinazenBeefFlavourpwd10g,Powder,10.0,,4390.0
jan24,Western,Food Enhancer Products ,qty_MinazenChickenseasoningpwd10g,Powder,10.0,,7300.0
jan24,Western,Food Enhancer Products ,qty_MinazenChickenSeasoningpwd50g,Powder,50.0,,6550.0
jan24,Western,Food Enhancer Products ,qty_MinazenFishFlavourpwd10g,Powder,10.0,,3310.0
jan24,Western,Food Enhancer Products ,qty_MinazenFriedRiceFlavourpwd10g,Powder,10.0,,2550.0
jan24,Western,Food Enhancer Products ,qty_MinazenJollofRiceFlavourpwd10g,Powder,10.0,,9650.0
jan24,Western,Food Enhancer Products ,qty_MinazenMixedSpicesFlavorPwd10G,Powder,10.0,,2400.0
jan24,Western,Food Enhancer Products ,qty_MinazenNoodlesSpaghettipwd10g,Powder,10.0,,9800.0
jan24,Western,Food Enhancer Products ,qty_Minazenseasoningpwd10g,Powder,10.0,8.0,8020.0
jan24,Western,Food Enhancer Products ,qty_MinazenSeasoningpwd50g,Powder,50.0,12.0,2950.0
jan24,Western,Food Enhancer Products ,Mortase,Powder,,331.0,
jan24,Western,Food Enhancer Products ,qty_MortaseChickenSeasoningpwd10g,Powder,10.0,,280.0
jan24,Western,Food Enhancer Products ,qty_MortaseGingerandGarlicSeasoningpwd10g,Powder,10.0,,70.0
jan24,Western,Food Enhancer Products ,qty_MortaseNoodlesNSpaghettiSeasoningpwd10g,Powder,10.0,313.0,8710.0
jan24,Western,Food Enhancer Products ,qty_MortaseVegetableSeasoningpwd10g,Powder,10.0,18.0,1260.0
jan24,Western,Food Enhancer Products ,MrChef,Powder,,77.0,
jan24,Western,Food Enhancer Products ,qty_MrChefpwd5g,Powder,5.0,77.0,3150.0
jan24,Western,Food Enhancer Products ,Onga,Powder,,2312.0,
jan24,Western,Food Enhancer Products ,qty_Onga3MixPwd10G,Powder,10.0,789.0,51630.0
jan24,Western,Food Enhancer Products ,qty_Onga3MixPwd50G,Powder,50.0,74.0,15100.0
jan24,Western,Food Enhancer Products ,qty_OngaChickenPwd10G,Powder,10.0,25.0,6340.0
jan24,Western,Food Enhancer Products ,qty_OngaChickenPwd50G,Powder,50.0,,1500.0
jan24,Western,Food Enhancer Products ,qty_OngaClassicPwd10G,Powder,10.0,433.0,42800.0
jan24,Western,Food Enhancer Products ,qty_OngaClassicPwd50G,Powder,50.0,60.0,9400.0
jan24,Western,Food Enhancer Products ,qty_OngaShrimpPwd10G,Powder,10.0,,4680.0
jan24,Western,Food Enhancer Products ,qty_OngaStewPwd10G,Powder,10.0,855.0,75040.0
jan24,Western,Food Enhancer Products ,qty_OngaStewPwd50G,Powder,50.0,76.0,24350.0
jan24,Western,Food Enhancer Products ,Remie,Powder,,5224.0,
jan24,Western,Food Enhancer Products ,qty_RemieBeefpwd10g,Powder,10.0,846.0,47250.0
jan24,Western,Food Enhancer Products ,qty_RemieChickenpwd10g,Powder,10.0,1236.0,76820.0
jan24,Western,Food Enhancer Products ,qty_RemieCurrypwd10g,Powder,10.0,,1410.0
jan24,Western,Food Enhancer Products ,qty_RemieFishpwd10g,Powder,10.0,351.0,33090.0
jan24,Western,Food Enhancer Products ,qty_RemieGarlicandGingerpwd10g,Powder,10.0,433.0,34440.0
jan24,Western,Food Enhancer Products ,qty_RemieGoatSeasoningPwd10G,Powder,10.0,731.0,41930.0
jan24,Western,Food Enhancer Products ,qty_RemieIndomiepwd10g,Powder,10.0,,3170.0
jan24,Western,Food Enhancer Products ,qty_RemieJollofpwd10g,Powder,10.0,780.0,43610.0
jan24,Western,Food Enhancer Products ,qty_Remieseasoningpwd50g,Powder,50.0,30.0,6300.0
jan24,Western,Food Enhancer Products ,qty_RemieShitopwd10g,Powder,10.0,185.0,3680.0
jan24,Western,Food Enhancer Products ,qty_RemieStewpwd10g,Powder,10.0,632.0,70600.0
jan24,Western,Food Enhancer Products ,Royco,Powder,,0.0,
jan24,Western,Food Enhancer Products ,qty_RoycoStewPwd6G,Powder,6.0,,0.0
jan24,Western,Food Enhancer Products ,Samu,Powder,,57.0,
jan24,Western,Food Enhancer Products ,qty_SamuSeasoning10G,Powder,10.0,35.0,1270.0
jan24,Western,Food Enhancer Products ,qty_SamuSeasoning50G,Powder,50.0,22.0,1250.0
jan24,Western,Food Enhancer Products ,Sankofa,Powder,,3053.0,
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesChickenBeefPwd25g,Powder,25.0,,3275.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesChickenBeefPwd5g,Powder,5.0,266.0,9680.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesCurryPwd25g,Powder,25.0,,700.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesCurryPwd5g,Powder,5.0,160.0,6820.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesFishPwd25g,Powder,25.0,,250.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesFishPwd5g,Powder,5.0,228.0,4400.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesGingerGarlicPwd25g,Powder,25.0,,625.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesGingerGarlicPwd5g,Powder,5.0,396.0,14370.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesJollofRicePwd25g,Powder,25.0,8.0,875.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesJollofRicePwd5g,Powder,5.0,319.0,7165.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesNoodlesSpaghettiPwd25g,Powder,25.0,,950.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesNoodlesSpaghettiPwd5g,Powder,5.0,130.0,3970.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesPwd5G,Powder,5.0,,80.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesSoupPwd25g,Powder,25.0,13.0,3325.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesSoupPwd5g,Powder,5.0,759.0,22850.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesStewGravyPwd25g,Powder,25.0,14.0,3350.0
jan24,Western,Food Enhancer Products ,qty_SankofaNaturalSpicesStewGravyPwd5g,Powder,5.0,760.0,30385.0
jan24,Western,Food Enhancer Products ,TasteGood,Powder,,,
jan24,Western,Food Enhancer Products ,qty_TasteGoodSpicesPwd10G,Powder,10.0,,610.0
jan24,Western,,Q8E. Evaporated Milk (Quantity),,,6049.0,8684293.0
jan24,Western,Milk Products,Abevia,Evaporated Milk,,120.0,
jan24,Western,Milk Products,qty_AbeviaEvaporatedMilk170GTin,Evaporated Milk,170.0,120.0,67150.0
jan24,Western,Milk Products,qty_AbeviaEvaporatedMilk400GTin,Evaporated Milk,400.0,,9600.0
jan24,Western,Milk Products,Ablefarm,Evaporated Milk,,0.0,
jan24,Western,Milk Products,qty_AbleFarmFilledMilk170GTin,Evaporated Milk,170.0,,10200.0
jan24,Western,Milk Products,qty_AbleFarmValueCreamMilk160GTin,Evaporated Milk,160.0,,1600.0
jan24,Western,Milk Products,Bestmother,Evaporated Milk,,0.0,
jan24,Western,Milk Products,qty_BestMotherEvaporatedMilk160G,Evaporated Milk,160.0,,49120.0
jan24,Western,Milk Products,Carnation,Evaporated Milk,,1679.0,
jan24,Western,Milk Products,qty_CarnationMilk160gTin,Evaporated Milk,160.0,1079.0,2129600.0
jan24,Western,Milk Products,qty_CarnationMilk29G,Evaporated Milk,29.0,600.0,148306.0
jan24,Western,Milk Products,Cowbell,Evaporated Milk,,0.0,
jan24,Western,Milk Products,qty_CowbellEvaporatedMilk160GTin,Evaporated Milk,160.0,,3040.0
jan24,Western,Milk Products,Dano,Evaporated Milk,,35.0,
jan24,Western,Milk Products,qty_DanoEvaporatedMilk170G,Evaporated Milk,170.0,35.0,101660.0
jan24,Western,Milk Products,Enapa,Evaporated Milk,,,
jan24,Western,Milk Products,qty_EnapaEvaporatedMilk160GTin,Evaporated Milk,160.0,5.0,15360.0
jan24,Western,Milk Products,Festiva,Evaporated Milk,,,
jan24,Western,Milk Products,qty_FestivaEvaporatedMilk160g,Evaporated Milk,160.0,133.0,71680.0
jan24,Western,Milk Products,Hollandia,Evaporated Milk,,,
jan24,Western,Milk Products,qty_HollandiaEvaporatedMilk215g,Evaporated Milk,215.0,,0.0
jan24,Western,Milk Products,Ideal,Evaporated Milk,,,
jan24,Western,Milk Products,qty_IdealMilkSachet29G,Evaporated Milk,29.0,752.0,253547.0
jan24,Western,Milk Products,qty_IdealOriginal160GTin,Evaporated Milk,160.0,1591.0,2868320.0
jan24,Western,Milk Products,qty_IdealOriginalBalance160GTin,Evaporated Milk,160.0,,34720.0
jan24,Western,Milk Products,qty_IdealOriginalValue390GTin,Evaporated Milk,390.0,181.0,925470.0
jan24,Western,Milk Products,Momo,Evaporated Milk,,,
jan24,Western,Milk Products,qty_MomoEvaporatedMilk170GTin,Evaporated Milk,170.0,13.0,15810.0
jan24,Western,Milk Products,Nunu,Evaporated Milk,,,
jan24,Western,Milk Products,qty_NunuMilk160GTin,Evaporated Milk,160.0,65.0,62560.0
jan24,Western,Milk Products,Oba,Evaporated Milk,,,
jan24,Western,Milk Products,qty_ObaEvaporatedMilk170g,Evaporated Milk,170.0,,8500.0
jan24,Western,Milk Products,Ohema,Evaporated Milk,,,
jan24,Western,Milk Products,qty_OhemaEvaporatedMilk170GTin,Evaporated Milk,170.0,8.0,1360.0
jan24,Western,Milk Products,Peak,Evaporated Milk,,,
jan24,Western,Milk Products,qty_PeakFullCreammilk390GTin,Evaporated Milk,390.0,14.0,26910.0
jan24,Western,Milk Products,qty_PeakMilkGreen160GTin,Evaporated Milk,160.0,46.0,96480.0
jan24,Western,Milk Products,qty_PeakMilkGreen390GTin,Evaporated Milk,390.0,30.0,46020.0
jan24,Western,Milk Products,qty_PeakMilkOriginal160GTin,Evaporated Milk,160.0,82.0,44800.0
jan24,Western,Milk Products,qty_PeakMilkOriginal400GTin,Evaporated Milk,400.0,,12000.0
jan24,Western,Milk Products,qty_PeakMilkOriginalSachet30G,Evaporated Milk,30.0,,240.0
jan24,Western,Milk Products,qty_PeakSachetGreen30G,Evaporated Milk,30.0,17.0,2670.0
jan24,Western,Milk Products,qty_PeakSkimmedMilk390GTin,Evaporated Milk,390.0,,1560.0
jan24,Western,Milk Products,qty_PeakVegSachetMilkGreen20G,Evaporated Milk,20.0,,0.0
jan24,Western,Milk Products,Popular,Evaporated Milk,,,
jan24,Western,Milk Products,qty_PopularEvaporatedMilk160gTin,Evaporated Milk,160.0,1218.0,1606240.0
jan24,Western,Milk Products,qty_PopularEvaporatedMilk390gPack,Evaporated Milk,390.0,35.0,39000.0
jan24,Western,Milk Products,Pura,Evaporated Milk,,,
jan24,Western,Milk Products,qty_PuraVidaGoldMilk170G,Evaporated Milk,170.0,25.0,30770.0
jan24,Western,,Grand Total,,,63559.0,
jan24,Northern,,Q8A. Milk Products (Quantity),,,18512.0,1470481.0
jan24,Northern,,Milk Pwd,,,,
jan24,Northern,,Cowbell,,,2639.0,
jan24,Northern,Milk Products,qty_CBSweetmilk14G,Milk Pwd,14.0,,364.0
jan24,Northern,Milk Products,qty_CBSweetmilk5G,Milk Pwd,5.0,,55.0
jan24,Northern,Milk Products,qty_Cowbell12GSht,Milk Pwd,12.0,248.0,13224.0
jan24,Northern,Milk Products,qty_Cowbell23G,Milk Pwd,23.0,327.0,33718.0
jan24,Northern,Milk Products,qty_Cowbell360GSht,Milk Pwd,360.0,,4680.0
jan24,Northern,Milk Products,qty_Cowbell400GTin,Milk Pwd,400.0,5.0,18000.0
jan24,Northern,Milk Products,qty_Cowbell400GTinForeign,Milk Pwd,400.0,,800.0
jan24,Northern,Milk Products,qty_Cowbell5G,Milk Pwd,5.0,,40.0
jan24,Northern,Milk Products,qty_Cowbellpremium26g,Milk Pwd,26.0,79.0,51532.0
